Col 1,Col 2,Col 3,Col 4,Col 5,Source URL
Limonia acidissima Linn.,,,"Vizha, Vila, Kadippakai, Kapiththam, Vilavu","wood apple, elephant apple, monkey fruit, and curd fruit",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Mangifera indica Linn.,mra,Anba/Aam,"Maa, Kokku, Sootham, Kuthirai, Aambhiram, Maanthi, Maazhai",Mango,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Maranta arundinacea Linn.,tavakra,,"Ararut kizhangu, Kuvaikkizangu, Kuamau",West indian arrowroot,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Melia azedarach Linn.,"mahnimba, kaiarya",Bakayin/Khasi-ud-deek,"Thylukkanivembu, Malaivembu","Persian liliac, Bead tree",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Mesua ferrea Linn.,ngakeara,Narmushk/Nagkesar,"Chirunagappu, Nangu, Nagakesara, Nagachembakam,Aadagam,Kaanchanam,Kesaram",Mesua,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Mimusops elengi Linn.,bakula,Mulsari,"Magilam, Ilangi, Vagulam, Mogadam",Bulletwood,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Mollugo cerviana Seringe,"grmasundara, parpaa",Paadha/Pada,"Parpadagam,Seetham,Pappuda pul,",,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Momordica balsamina Linn.,mokh chochiana,,"Pavakkai,Kaaravalli,Kooram,Koolam",Balsam apple,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Morinda coreia Buch. -Ham. Syn.,ak,,"Nuna, Manjanatti, Manja nuna,Dhanakku,Nunavu",Wild Indian Mulberry,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Moringa oleifera Lamk. Syn. Moringa pterygosperma C.F. Gaertn.,,,Murungai   kizhavi  sowbhanjanam,"Moringa, Horse Radish Tree, Drumstick Tree",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Mukia maderaspatana,"ahilekhana, trikoak",,"Musumuskkai,Irukuraginkai,Ayileyagam",,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Musa paradisiaca Linn.,kadal,Kela/Mouz,"Vazhai, Arambai, Kadhali, Thayai kondravan","Edible banana, Plantain, Banana",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Myristica fragrans Houtt.,"jtphala, jtipatr",Bisbasa / javetri / Jauzbuwa,"Jathikai ,kulakkai,Vasuvaasi ,jathipathri",Nutmeg tree,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Nardostachys Jatamansi,"jams, mur",Sunbul-al-Teeb/Baalchhar,"Sadamangil,Sadachi,Pysaasi,Maamisi,Bootha kesini,Sadilai","Spikenard, Indian nard",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Nelumbo nucifera Gaertn.,"kamala, prapauarka",Padam Kesar/Kanwal gatta.,"Ambal, Thamarai,Kamalam,Sooriya natpu,Aravindham,Mundagam,Pankajam,Padhumam,Sivapputamarai","Sacred lotus, Indian lotus, Chinese water lily",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Nervilia aragoana Gaud. syn. Pogonia flabelliformis Lindl.,"padmacri, akhluka",,"Orilaitamarai, Avviyatham",,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Nigella sativa Linn.,"upakucik, magaraila",Kalonji/Shooneez,"Karunjeerakam,Aranam,Uba kunjikai","Small fennel, Black cumin",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Nymphaea alba Linn.,kumuda,Nilofer/ Full,"Neidhal kizhangu,Aambal,Kumutham,Kayiravam","European white water-lily, Water Lily",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Nymphaea stellata Willd.,utpala,,"Karu neithal, Neelorpalam, Alli",Indian blue water-lily,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Nympheae rubra,kumuda rakta,Kanwal khurd/Bism,"Ambal, Alli thamarai",Indian red water-lily,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Ocimum canum Sims,vanatulas,Nammaam Bustani/Arqals/Kali Tulsi,"Naay thulasi, Kanjangorai",Hoary basil,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Ocimum sanctum Linn.,"tulas, suras",Raihan/Shahasfaram/Tulsi/Zeemraan,"Krishna thulasi, Nal thulasi, Thulasi, Alangai, Mal  murugu, Mudi, Suvi, Surasam, Thulavu,Malalangal","Sacred basil, Holy basil",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Operculina turpethum,trivta,Turbud/Nisoot,Sivathai,"Indian jalap, Turpeth",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Opuntia dillenii,"kanthr, ngapha",Naag phani,"Nagathali, Chapathi kalli, Palakai kalli, Mullu kalli, Manjal nagathali, Pattanattu kalli","Prickly pear, Slipper thorn",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Oryza sativa Linn.,li,Biranj/Chaawal/Aruzz,"Nellu , Arisi, Vari,Saali,Thorai,Vai, Virigi","Rice, Paddy",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Oxalis corniculata Linn.,cger,,"Puliyarai,Puliakkeerai",Indian sorrel,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Papaver somniferum Linn.,ahiphena,Khashkhaash /,"Abini, Kasakasa, Posthakkai","Opium poppy, white poppy",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Pavetta indica Linn.,ppa,,Pavattai,White pavetta,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Pavonia zeylanica,atibal,Hashqaal,"Chitramutti, Kurundotti, Mammatty, Sevagan,",,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Pergularia daemia,"uttamri, viik",Utran/Mendha Singhi,"Utthamani, Veli paruthi, Nandamani",pergularia,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Phaseolus lunatus Linn.,akipaka? vetapta imb,Suali/Sualah/Fanjyoon/Qeetoon/Banlobia,Kasi kollu,"Double bean, Lima bean, Burma bean, Rangoon bean",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Phoenix dactylifera Linn.,kharjra,Khurma/Khajoor/Chohara/Jumaar/Kofarraa/Qiqus/Guncha-e-Khurma/Balh,"Perichankai, Ichi, Karchooram, Kuravam, Titti, Perindu",Date palm,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Phyllanthus amarus Schum. & Th. Syn. P. nanus Hook. f.,"tmalak, bhmymalak",,Kellkainelli,carry me seed,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Phyllanthus emblica Linn. Syn.,malak,Aamla,Nelli,"emblic, Emblic Myrobalan",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Picrorhiza kurroa,"kauk, kuak",Kutki,"Kadukurogini, Kadakarohini",Picrorhiza,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Pimpinella anisum Linn.,ansna,Anisoon /Aaneelsan/ Aaneesan,"Perum seeragam,Sombu,Ven seeragam","Anise,Aniseed",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Piper betle Linn.,"ngavall, cavya bheda",Tambol/Paan,"Vetrilai, Thamboolavalli, Nagavalli, Melladagu, Vellilai, Ilaikodi, Sivanagini, Nirvalli, Pachadam",Betel,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Piper cubeba Linn. f.,kakola,Kababchini/Kankol,"Vaalmilaku, Thakkoolam, Ilathai, Thoorikai","Cubebs,Tailed Pepper",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Piper longum Linn.,pippal,Filfil Moya/Fasiwarees/Filfil Daraz,"Thippili, Pippili","Indian Long Pepper, Long Pepper",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Piper nigrum Linn.,marica,Filfil,Milagu,Black Pepper,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Plectranthus mollis Spreng.,lla agh,,Vilamichuver,,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Plumbago indica Linn.,citraka rakta,,"Chithiramoolam,Sengodi veli, Akkini",leadwort,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Plumbago zeylanica Linn.,citraka,Sheetraj Hindi/Chita Lakdi/ Cheeta,"Chithiramoolam, Venkodi veli, Sittragam","leadwort, Ceylon Lead Wort",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Pogostemon plectranthoides Desf.,,,Pachilai,Bengal Pogostemon,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Polygala arvensis Willd. Syn. P.chinensis Linn.,"mera, mara, negal",,"Siriyanangai, Nintarchinungi",Senega,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Pongamia pinnata,"karaja, naktamla, udakrya",Karanj,"Pungu, Poondhi, Karanjakam, Karanjam",pongame oiltree,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Premna integrifolia Linn.,agnimantha,,"Munnai, Pasu munnai, Arani, Minnilai",premna,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Prunus dulcis,vtda,Baadaam Shireen,"Vadumai, Parsi vadumai, Vadam kottai, Adambhu, Badam",almond,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Psoralea corylifolia Linn.,bkuc,Babchi,"Kaarboga arisi,Baakusi,Kaarpuva arisi",psoralea fruit,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Quercus infectoria Olivier,"myakku, myphala",Mazu,Maasikkai,aleppo oak,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Raphanus sativus Linn. cv. caudatus Syn. R. caudatus Linn.,"sugr, mugr",,"Mullangi, Moolabam",radish,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Rhus succedanea Linn.,karkaag,Kakra Singhi,Karkaadagam,wax tree,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Ricinus communis Linn.,eraa,Bedanjeer/Arand,"Aamanakku, Kottai muthu, Sitramanakku, Aerandam,Sithiram,Talabodam","castor,Palmachristi, Castor Plant",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Saccharum officinarum Linn.,iku,Ganna,"Poovan karumbu, Ikku, Vei, Punarpusam",sugarcane,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Salacia oblonga,cundana,,"Chundan, Ponkoranti, Kadalazhinjil",bittersweet,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Salsoli kali,mmajjaka,Naagsav gadda/Ismangal Ganda / Ushnaan Dawood,"Vellarugu, Vallari",,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Salvadora persica Linn.,plu,,"Perungoli,Ughaiputtai,Sirukalawa, Vivay,Ukaa, Kalarva, Kaarkolmaram","Mustard tree. Salt Bush
tree, Tooth Brush tree",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Santalum album Linn.,candana,Sandal Safaid/Sandal Zard,"Sandhanam, Ulocadam, Kulavuri, Ingam",sandalwood,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Saussurea lappa Clarke,kuha,,"Koshtam, Jathi koshtam, Chagal koshtam, Putchuk",saw-wort,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Scindapsus officinalis Schott,gajapippal,Gaj peepal,Aanai thippili,,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Semecarpus anacardium Linn.f.,bhalltaka,Baladur/Bhilavan,"Chenkottai,Vallaathi,Erimugi, Nandhi vidai, Poothanasanam, Sombalam, Virasagi, Tembarai, Kalagam",markingnut tree,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Sesamum indicum Linn.,tila,Kunjad Siyah/Til/Sheeraj,"Ellu,Thilam",sesame,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Sesbania grandiflora,"muni, agastya",Agasti,"Agathi, Acham, Muni, Kareeram, Chevvagathi, Peragathi",vegetable hummingbird,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Shorea robusta Gaertn.,la,Saal/Sakhu,"Saalakkunkiliyam, Karumaruthu,Saruvarasam,Kungilium",the sal tree,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Sida acuta Burm. f.,bal,Bariara/Barhameen,"Vattatiruppi,Malai thaangi,Arivaalmookku keerai,Ponmusuttai, Kayapundu, Malaikurunthali",common wireweed,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Sida cordifolia Linn.,bal,,"Nilathuthi,Paniarthuthi, Chitramutti, Arival",llima,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Sida rhombifolia Linn.,mahbal bheda,Shehdai/Sehdai/Sahadevi/Shehdai,"Kurunthotti, Anaikkurunthotti, Tenacham ,Chitra mutti,Adhibalaa","arrowleaf sida, cuban jute",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Smilax china Linn.,"madhusnuh, dvpntaravac",Aanis-al-Nafas/Chob Chini/Khashb-al-Seeni/ Beekh Cheeni,"Parangi pattai, Cheena pagu,Cheena pattai,Madhusmiki",China root,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Solanum nigram Linn.,kkamc,Inab-us-Salab / Makoh / Mako,"Mana thakkaali, Milagu thakkali,Ulaka maatha,Kaaka maasi,Vidai gandham,Vaayasam, Karuppumanathakkali","black nightshade, deadly nightshade, garden nightshade",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Solanum surattense Burm.,kaakr,Katai,"Kandangatthiri, Sutturam, Udaravani, Udavani, Mullikkai",nightshade,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Solanum torvum Swartz,bhat bheda,,"Sundai, Malaichundai, Kottukkathiri,Kaduki","bhankatiya, devil's fig, prickly solanum, terongan, turkey berry",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Solanum trilobatum Linn.,vallikanakrik,,"Thoothuvalai, Singavalli, Alarkam, Tudi, Kudalam, Nittidam,Surai, Sandunayattan",Climbing Brinjal,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Sphaeranthus indicus Linn.,"muitik, bhkadamba, rva",Gorakh Mundi/Mundi/ Baloot-al-Arz/,Kotta karanthai,,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Stereospermum chelonoides,pal,Padal/Patila,"Paathiri, Patali maram, Ambu, Ambuvahini, Appu, Padiri, Pumbadiri, Pyuppadiri","Trumpet Flower, Yellow Snake tree",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Strychnos nuxvomica Linn.,"viamui, kraskara",Azaraqi/Kuchla,"Etti,Kaanchiram,Vidamutti, Kiruttinapanam, Maduragam, Suvasagam, Kobagundam",strychnine tree,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Strychnos potatorum Linn. f.,kataka,,"Thetraan kottai, Illam, Akkolam, Sillam, Teru, Kadali",Clearing Nut tree,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Styrax benzoin Dry.,"lohaba, lohabna",Lobaan,"Saambiraani,Dhoobam,Pen kumainchan,Malakkaa sambirani",styrax,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Symplocos racemosa Roxb.,lodhra,Lodh Pathani,"Vellilatthi, Velliloththiram, Thillakam","sweetleaf, symplocos",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Syzygium aromaticum,lavaga,Qaranful/Laung,"Kiraambu,Lavangam,Anjugam,Urkadam,Thirali,Varaangam,Karuvai, Karuvapoo",clove,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Syzygium cuminii,jamb,Jamun,"Naaval,Neradam,Suradhi pathirai,Saambal,Shaattu valam","jambolan plum, Java plum, kavika ni India, mesegerak",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Tamarindus indica Linn.,imal,Tamar Hindi /Imli,"Puli,Amilam, ambiram, Sinduram",tamarind,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Taxus baccata Linn.,"sthaueyaka, tla",Bhool Farangi / Aflanjah,Thalisapattri,English yew,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Tephrosia purpurea,"sarapokh, arapukh",Sarphuka,"Kolinji, Paavali,Kollukaaivelai, Mullukkai, Katkolingi","purple tephrosia wild indigo, Purple Tephrosia",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Tephrosia spinosa,kaapukh,,"Mullkolinji, Mukkaaivelai, Mutkkaaivelai",spine tephrosia,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Terminalia arjuna,arjuna,Arjun,Vellai marudhu,arjuna,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Terminalia bellirica,bibhtaka,Balela/Bahera,Thaandri,"myrobalan, Beleric Myrobalan",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Terminalia chebula Retz.,hartak,Halelah,Kadukkaai,"myrobalan,",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Tinospora cordifolia Miers,guc,Gilo,"Seendhil,Amirdhavalli, Somavalli, Sagadundam, Kundali, Sagamuli, Vallikandam, Sadi, Padalamulam",tinospora,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Toddalia asiatica,"kaakkaraja, kacana",,"Milagaranai,Kaattu milagu,Moolakamayamaram","Wild Orange tree, Forest
Pepper",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Trachyspermum ammi,yavn,Ajwayin,"Omam,",Ajowan caraway,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Tragia cannabina Linn. f.,cerukajuru,,"Poonai kaanchori, Siru kanchori, Ambu, Kunasagam,, Samuthirandam, senthotti, Kurunthotti, Turalobam","noseburh, noseburn",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Tribulus terrestris Linn.,gokura,Khaar-e- Khasak /Hasak,"Nerunjil, Siru nerunjil, Thirikandam, Yanai vanangi,Kamarasi,Suvathattam,Asuvasattiram,Kokandam,Sudham","bullhead, caltrop, goathead, Mexican sandbur, puncture vine, Small Caltrops",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Trichosanthes cucumerina Linn.,"vanapaola, paola",,"Peipudal, Kattupeipudal, Pudal",snakegourd,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Trichosanthes tricuspidata Lour.,,,Korattai,Redball Snakegourd,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Trigonella foenum-graecum Linn.,meth,Hulba/Methi,"Vendhayam, Methi, Vendhai, Uluva",sicklefruit fenugreek,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Tylophora indica,"arkapar, antrapcaka",,"Nanjaruppaan, Pey palai, Kagittam, Kodagam, Kuravaram, Sarangam, Unmattadi, Kondachani, Karippalai, Naippalai","Emetic Swallow Wort, Indian or Country Ipecacuanha",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Vallisneria spiralis Linn.,aivla,,Velampaasi,"Eel-Grass, Tape Grass,
Wild Celery",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Vernonia anthelmintiga Willd.,,,"Kattucheeragam, Chiththilai, Saninjayaru","Purple Flea bane, Achenes.",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Vernonia cinerea,"sahadev, daotpal",Sehdevi/Utpila Naunhiya,"Mookkuthi poondu,Sahadevi,Poovankoondhal,Neichetti, Sirasengaluneer,Thevagandham,Sitrilai, Neernochi",little ironweed,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Vetiveria zizanioides,ura,Khas,"Vetri ver, Guru ver, Viranam, Iruvaeli, Vizhalver","vetivergrass, Cuscus, Vetiver",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Vigna mungo,ma,Urd/ Maash,"Ulundhu,Maasam,Maadam, Satheenagam, Satheenam",Black gram,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Vigna radiata,mudga,Moong,"Paasi payaru,Pachai payiru, Murkam, Panippayaru, Ulundu","Green gram, Golden gram",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Vigna unguiculata,kulattha,,"Kaanam,Mudhirai, Kaaramani, Kollu",catjang,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Vitis vinifera Linn.,drk,Angoor / Angoor Siyah / Kishmish / Maweez/ Karm,"Thiraatsai, Kodi mundhiri, Madhurasam, Paloothamai, Kottani",wine grape,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Wedelia chinensis,"bhgarja pta, kearja",,"Manjal karisalankanni, Porthalai kyan",,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Withania somnifera,avagandh,Asgand,"Nattuamukira Irulichevi, Kidichevi, nagudaver, Varagakarni, Asubam, Amukkra",Winter Cherry,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Wrightia tinctoria,,Inderjo Shireen/Lisaan-al-A'saafeer,"Vetpaalai, Paalai nilam, rumbalai, Nilappalai, Kumbam paalai, Kirimallikai, Varcham",Pala Indigo Plant,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Xanthium indicum Roen.,,,Maruloomaththai,"Common Cocklebur, Broad bur, Burdock datura, Clotbur, Rough cockleburr",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Xeromphis spinosa,"madana, mainaphala",,"Marukkallankay, Madkarai, Karai",emetic nut,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Zaleya decandra,varbh bheda,,"Saaranai, Saarvelai, Vellai charanai,Sathi saaranai, Viruchchigam",,https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
Zingiber officinale Roscoe,"rdraka, uh",Adrak/Zanjabeel/Sindhi/ Sonth,"Inji, chukku","garden ginger, Ginger",https://www.tkdl.res.in/tkdl/langdefault/Siddha/Utility/KeywordDemo/Plant-Name.asp
