Col 1,Col 2,Col 3,Col 4,Col 5,Source URL
Pimpinella anisum Linn.,ansna,Anisoon /Aaneelsan/ Aaneesan,"Perum seeragam,Sombu,Ven seeragam","Anise,Aniseed",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pinus roxburghii Sarg.,"sarala, kilima, dhpasarala",Behroza/Biroza/Gandah Behrozah/Habb-e-Sanobar / Lab,Seemai devadaru,"Chir Pine,Himalayan Long Leaved Pine, Pine",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pinus succinifera,"taknta, kaharav",Kahraba,,"Baltic Amber, Succinite",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Piper attenuatum,kaumilku,Chilghoza,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Piper betle Linn.,"ngavall, cavya bheda",Tambol/Paan,"Vetrilai, Thamboolavalli, Nagavalli, Melladagu, Vellilai, Ilaikodi, Sivanagini, Nirvalli, Pachadam",Betel,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Piper cubeba Linn. f.,kakola,Kababchini/Kankol,"Vaalmilaku, Thakkoolam, Ilathai, Thoorikai","Cubebs,Tailed Pepper",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Piper longum Linn.,pippal,Filfil Moya/Fasiwarees/Filfil Daraz,"Thippili, Pippili","Indian Long Pepper, Long Pepper",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Piper nigrum Linn.,marica,Filfil,Milagu,Black Pepper,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pistacia atlantica Desp.,,Habbatul Khizra,,"Mt. Atlas mastic tree,  Persian turpentine tree",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pistacia lentiscus Linn.,"rmakundar, rm mastag",I'lk-al-Butm/Gond-e-Butm/Saqaz/Qarabiyoon/ Gandaroon / Mastagi Roomi / Dirw,"Vellaik kungiliyam, Roomimasthagi",mastic tree,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pistacia terebinthus Linn.,,Samagh-al-butm/I'lk-al-Anbaat/Shajarat-al-Butm/Tarmanshush,,"Terebinth, Turpentine tree",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pistacia vera Linn.,"muklaka, pist",Ilak-ul-Butm/Pista,,"pistachio nut, Terpentine Tree Pistachia Nut",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pisum sativum Linn.,"satna, maara",Karsana/Matar,Pattaani,gardenpea,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Plantago lanceolata Linn.,"balaaga, tharamanarama",Baartang/Lisaan-al-Kalb/Lisaan-al-Hamal,,"buckhorn plantain, ribgrass, lanceleaf Indianwheat, Plantain Tree",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Plantago ovata Forsk.,"avagola, isabagola",Aspaghol,"Ishabakol, Iskool, Ispoghol, Grappicol","spogelseeds, psyllium",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Plumbago zeylanica Linn.,citraka,Sheetraj Hindi/Chita Lakdi/ Cheeta,"Chithiramoolam, Venkodi veli, Sittragam","leadwort, Ceylon Lead Wort",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Polygonum bistorata Linn.,ajabra,Anjibaar,,meadow bistort,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Polypodium vulgare Linn.,basphaija,Bisfayej,,rock polypody,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Portulaca oleracea Linn.,bhatloik,Khurfa/Baqla-e-Humaqa,"Kari keerai,Paruppu keerai,Pasalai keerai, Puli keerai,Vayalai kodi","akulikuli-kula, common purslane, duckweed, garden purslane, little hogweed, little-hogweed, purslane, pursley, pusley, wild portulaca",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Portulaca tuberosa,"bicchb, sajvan",Abuawaaris/Jozarbarri/Gazar Dashti,,parslane,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Prunus amara,,Badam Talkh  /  Lauz Talkh,Vadamkottai,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Prunus armeniaca Linn.,uruma,Aaloocha/Barfooque/Zard.aloo/Mish mish/Khubaani,,sweet almond,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Prunus domestica Linn.,"ruka, lbukhr",Aaloo Bukhaara / Ijjaas / Qarasiya,"Alpogadapazham, Vadumai",European plum,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Prunus dulcis,vtda,Baadaam Shireen,"Vadumai, Parsi vadumai, Vadam kottai, Adambhu, Badam",almond,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pterocarpus santalinus Linn. f.,raktacandana,Sandal Surkh,"Senchandanam,Atti",red sandal wood,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pueraria tuberosa DC.,"vidr, abhaka-jvaka",Qissa-al-Himaar/Bandaal,,indian kudzu,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Punica granatum Linn.,,Bazr al-rumman al-barri/Anar Tursh,,Pomegranate,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
"Pyrethrum parthenium Smith syn. Matricaria Pyrethrum Linn; Chrysanthemum parthenium Persoon; Tanacetum pyrethrum, Schultz.",,Uqhowaan/Baaboona Gaao,,"Congress weed, Carrot weed, Star weed, Fever few, White top",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Quercus incana Bartr.,"bna, banja, silasupr",Baloot,,bluejack oak,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Quercus infectoria Olivier,"myakku, myphala",Mazu,Maasikkai,aleppo oak,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Raphanus indicus,,Turb/Mooli/ Fujl,,Sinskaya,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Raphanus sativus Linn.,mlaka,Fujl/Mooli/Mulaka,Mullangi,radish,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Rauvolfia serpentina Benth. ex Kurz,"sarpagandh, nkul",Asrol,"Sarbagandhi, Amalpori, Covannamilpori","serpentine wood, snakewood, Serpentine",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Rheum australe D. Don Syn.,amlavetasa,Usara Rewand,"Nattu iravel chinni,Nattu manjal chinakizhangu, Variyattu,Bhethi kizhangu",rhubarb,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Rheum officinale Baill.,revandacn bheda,Rewand Chini,Variyattu,Chinese rhubarb,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Rheum palmatum Linn.,,Rewand Chini/Reebaas/Reewaas/Zarneelaj/Reewaaj/Jigree/Ashqoon,,Chinese Rhubarb,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Rhus coriaria Linn.,sumka,Sumaaq,,"Sicilian sumac, Japan Wax Tree, Sumach",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ricinus communis Linn.,eraa,Bedanjeer/Arand,"Aamanakku, Kottai muthu, Sitramanakku, Aerandam,Sithiram,Talabodam","castor,Palmachristi, Castor Plant",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Rosa damascena Mill.,taru bheda,Gul-e-Surkh / Ward / Gulab,"Rosa chedi, Kulappu","pink rose, Rose",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Rosa macrophylla Lindl.,taru vanya,Daleek/Gul-e-Surkh Sehrai,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Rubia cordifolia Linn.,majih bheda,Majeeth / Foowah,"Manjitti,Shevelli, Paandi, Manjjukam,",indian madder,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Rumex hydrolapathicum,,Hummaaz/Choka,,"Great Water Dock, Water Dock, Giant Water Dock",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Rumex maritimus,"jagal plaka, khakana","Beejband, Janglipalak",,"bristle dock, golden dock",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Rumex vesicarius Linn.,cukrama,Ambadah/Amratak/Ambadi/Hummaz,"Shukkan keerai,Shukku keerai","dock, Sorrel, Bladder Dock",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ruta graveolens Linn.,soma,Sudaab/Somalata,"Arvada, Sathapoo",common rue,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Saccharum officinarum Linn.,iku,Ganna,"Poovan karumbu, Ikku, Vei, Punarpusam",sugarcane,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Salix caprea Linn.,"vajula, vetasa",Bed Mushk,,goat willow,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Salvia haemetodes,Bahmanll,Behman Surkh,,Blood-veined Sage,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Santalum album Linn.,candana,Sandal Safaid/Sandal Zard,"Sandhanam, Ulocadam, Kulavuri, Ingam",sandalwood,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Sapindus trifoliatus Linn.,ariaka,Bunduq-e-Hindi/Reetha/Atamtoot/Rattah,"Puvamkottai, Manippungu, Punali, Neikkottan,Nitta vanji, Puvanthi, Ponnangottai, Poochi kottai",threeleaf soapberry,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Satureja hortensis Linn.,samara sevar,Sa'tar Faarsi,,Summer Savory,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Saussurea hypoleuca Spreng.,kha,Qust,,saw-wort,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Scorzonera tunicata Rech. F. & Koeie,,Saqanqoor tibbi/ Daagham,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Semecarpus anacardium Linn.f.,bhalltaka,Baladur/Bhilavan,"Chenkottai,Vallaathi,Erimugi, Nandhi vidai, Poothanasanam, Sombalam, Virasagi, Tembarai, Kalagam",markingnut tree,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Sesamum indicum Linn.,tila,Kunjad Siyah/Til/Sheeraj,"Ellu,Thilam",sesame,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Silybum marianum,,Harshaf/Saqoolumas/ Aukrab/Salbeen/Kharec,,"blessed milkthistle, spotted thistle, variegated thistle,  Milk thistle",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Smilax aristolochaefolia,uab magarab,Ushba Maghrabi,,sarsaparilla,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Smilax china Linn.,"madhusnuh, dvpntaravac",Aanis-al-Nafas/Chob Chini/Khashb-al-Seeni/ Beekh Cheeni,"Parangi pattai, Cheena pagu,Cheena pattai,Madhusmiki",China root,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Solanum nigram Linn.,kkamc,Inab-us-Salab / Makoh / Mako,"Mana thakkaali, Milagu thakkali,Ulaka maatha,Kaaka maasi,Vidai gandham,Vaayasam, Karuppumanathakkali","black nightshade, deadly nightshade, garden nightshade",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Solanum surattense Burm.,kaakr,Katai,"Kandangatthiri, Sutturam, Udaravani, Udavani, Mullikkai",nightshade,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Sphaeranthus indicus Linn.,"muitik, bhkadamba, rva",Gorakh Mundi/Mundi/ Baloot-al-Arz/,Kotta karanthai,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Spinacia oleracea Linn.,plaky,palak/akhinoos,"Vasayley keerai, Pasalai keerai",spinach,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Sterculia foetida,,Badam-e-Sehrai,,"Java Olive, Poon Tree",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Strychnos nuxvomica Linn.,"viamui, kraskara",Azaraqi/Kuchla,"Etti,Kaanchiram,Vidamutti, Kiruttinapanam, Maduragam, Suvasagam, Kobagundam",strychnine tree,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Swertia chirayita,kirtatikta,Chiraitah/Qasab-al-Zareerah,"Shiratkuchi, Nilavembu","chirayata, Chirata",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Syzygium aromaticum,lavaga,Qaranful/Laung,"Kiraambu,Lavangam,Anjugam,Urkadam,Thirali,Varaangam,Karuvai, Karuvapoo",clove,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Tamarindus indica Linn.,imal,Tamar Hindi /Imli,"Puli,Amilam, ambiram, Sinduram",tamarind,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Tamarix articulata Vahl.,,Mayeen Khurd/Taraga/Jhao/Asal,,Tlaie of Morocco,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Tamarix gallica Linn.,mcika bheda,Mayeen Kalan,"Siru chavukku, Attru chavukku, Manna, Kotachavukku","French tamarisk, french tamarisk, saltcedar, tamarix",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Tamus communis,,Kabita/Akamta/Qabsha/Akmasa/Shashbbandaan/Faasheresteen/Kirmat-al-Sauda/Anbaalus Maaliya/Enab-al-Barri,,Black Bryony,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Tephrosia purpurea,"sarapokh, arapukh",Sarphuka,"Kolinji, Paavali,Kollukaaivelai, Mullukkai, Katkolingi","purple tephrosia wild indigo, Purple Tephrosia",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Terminalia bellirica,bibhtaka,Balela/Bahera,Thaandri,"myrobalan, Beleric Myrobalan",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Terminalia chebula Retz.,hartak,Halelah,Kadukkaai,"myrobalan,",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Terminalia citrina,hartak bheda,Halilaj asfar / Halela Zard,,"myrobalan, Yellow myrobalan",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Teucrium chamaedrys Linn.,,Kamazariyns / Usqurdiyun/Kamazarius,,"Germander,Wall Germander",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Thalictrum foliolosum DC.,ptamlik,Mameesa,,mamira chini,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Thymus serpyllum Linn.,"ajagadh, vanyayamn",Haashaa,,"creeping thyme, hillwort, penny mountain, wild thyme, Thyme",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Thymus vulgaris Linn,,Habaq jabali/Hasha,,Common thyme,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Tinospora cordifolia Miers,guc,Gilo,"Seendhil,Amirdhavalli, Somavalli, Sagadundam, Kundali, Sagamuli, Vallikandam, Sadi, Padalamulam",tinospora,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Trachylobium hornemannionum Hayne,,Sandaroos,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Trachyspermum ammi,yavn,Ajwayin,"Omam,",Ajowan caraway,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Tribulus terrestris Linn.,gokura,Khaar-e- Khasak /Hasak,"Nerunjil, Siru nerunjil, Thirikandam, Yanai vanangi,Kamarasi,Suvathattam,Asuvasattiram,Kokandam,Sudham","bullhead, caltrop, goathead, Mexican sandbur, puncture vine, Small Caltrops",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Trichosanthes nervifolia Linn.,paola bheda,Parvar / Patol / Palwal,Kombu pudalai,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Trifolium alexandrinum Linn.,Drug in Unani formulari,Ispast,,Egyptian clover,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Trigonella corniculata Linn.,meth bheda,Handquqa,,cultivated fenugreek,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Trigonella foenum-graecum Linn.,meth,Hulba/Methi,"Vendhayam, Methi, Vendhai, Uluva",sicklefruit fenugreek,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Triticum aestivum Linn.,godhma,Gandum,"Kodhumai, Yavai","common wheat, Wheat",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Urginea indica,,Isqeel/Piyaz Dashti/Basl-ul-Faar/ Jangli Peyaaz,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Usnea longissima,Lichen,Ushnah/Sheebat-al-A'jooz/Chail Chabila/ Chharaila,,Lichen,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Valeriana celtica Linn.,,Sunbul Roomi,,"Alpine valerian, Valerian Spikenard",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Valeriana jatamansii Jones Syn.,"tagara, blaka",Farasiyun/Faristariun/Tagar / Balahhar,Kiranthithakaram,Indian Valerian,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Valeriana officinalis Linn.,"tagara, blaka",Fu/Basuridoos/Fula/Zordala/Zadla/sunbul Suri,,"garden heliotrope, garden valerian",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Valeriana tuberosaLinn.,,Nardin jabali,,Valerian,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Veratrum viride Ait.,Green Hellebore,Kharbaq abyaz,,green false hellebore,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Verbascum thapsus Linn.,gdaa tambk,Mahi zahrah/ Maahi Zahraj,,"big taper, common mullein, flannel mullein, flannel plant",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Vicia faba Linn.,bkal,Baqla/ Faul,,horsebean,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Vigna mungo,ma,Urd/ Maash,"Ulundhu,Maasam,Maadam, Satheenagam, Satheenam",Black gram,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Vigna radiata,mudga,Moong,"Paasi payaru,Pachai payiru, Murkam, Panippayaru, Ulundu","Green gram, Golden gram",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Viola odorata Linn.,banaps,Banafsha,"Violet, Vayilethe, Banafsha",sweet violet,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Vitex agnus-castus Linn. / Vitex negundo Linn.,reuk,Panjangusht/Panjkisht,,"chaste tree, lilac chastetree",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Vitis vinifera Linn.,drk,Angoor / Angoor Siyah / Kishmish / Maweez/ Karm,"Thiraatsai, Kodi mundhiri, Madhurasam, Paloothamai, Kottani",wine grape,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Wrightia tinctoria,,Inderjo Shireen/Lisaan-al-A'saafeer,"Vetpaalai, Paalai nilam, rumbalai, Nilappalai, Kumbam paalai, Kirimallikai, Varcham",Pala Indigo Plant,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Zanthoxylum armatum DC. Syn.,tejovat,Kabab-e-Khandan/Kabaaba,,"Toothache tree, Indian
Prickly Ash",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Zataria multiflora Boiss,,Sa'tar Faarsi,,Avishan Shirazi,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Zea mays Linn.,mahkya,Javras Hinds/Makkai,Makkaa cholam,corn,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Zingiber officinale Roscoe,"rdraka, uh",Adrak/Zanjabeel/Sindhi/ Sonth,"Inji, chukku","garden ginger, Ginger",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Zingiber zerumbet Rosc ex Smith,Narkacra,Narkachoor/Zaranbaad,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Zizyphus jujuba Lam.,,Ber,Ilandai,"Red date, Chinese date, Indian date",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Zizyphus jujuba Linn.,Unnb,Unnab,Ilandai,"Sour Chinese Date, Suan Zao Ren",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Zizyphus sativa Gaertn.,Rjakola/ Badara,Unnab,,Jujube,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
