Col 1,Col 2,Col 3,Col 4,Col 5,Source URL
General weakness,dhtukaya,,Palakeenam,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Goitre,galagaa,Ghootar,Veethana kolaveekkam,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Gonorrhoea,upadaa,Suzaak,"Seezh Megam,Vellai noi,Mega noi",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Haemorrhagic diseases,raktapitta,Rakt Pit,Kuruthi Azhal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Hoarseness,svarabheda,Buhat-us-Saut,"Kural Kammal,Sura pangam,Thondai kattu",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Hyperacidity,amlapitta,Humoozat-e-Medah,Eri gunmam,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Hypertrophy of cardiac muscle,agramsa,,Thamaraga Thasaiperukka Noi,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Iatrogenic,viruddhabhaiaja,,Maruthuvanaal Vantha noi,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Incurable,asdhya,,Theeraa Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Infection due to contaminated water,jaladoajavikra,,Nanju neer Kirumi noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Infertility,vandhyatva,,Maladu,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Inflammation and enlargement of scrotum,vaa vddhi,,Sadhai Vidhai Noi,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Inguinal hernia,Braghna,Fatq-e-Urbi,Kudal Andam,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Injury of eyes,netra abhighta/netrakata,,Kan kaayam,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Insomnia,anidr,Sahar,Thookkaminmai,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Internal abscess,atarvidradhi,,Ulkattikal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Kaphaja,kaphaja,,"Iyyam,Kabam,Siletthumam",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Languor,klama,,Ekkam,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
